val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
,,,45,18399,0.6915030548610697,0.8030943114631042,0.883346032374936
0.5949193831379054,0.7332435086493475,0.8293282738438359,46,18799,,,
,,,46,18799,0.6900766509926596,0.8022355199957167,0.8837820462660795
0.6380831487063086,0.7697610185649049,0.8378356262489601,47,19199,,,
,,,47,19199,0.6936524446968126,0.805361743639669,0.8836605996885621
0.6401086181870512,0.767908816874826,0.8447697445198342,48,19599,,,
,,,48,19599,0.6999897041865246,0.810175614220716,0.887215524756422
0.6425775967316045,0.772831036299181,0.8440446341479266,49,19999,,,
,,,49,19999,0.700147036667869,0.8095753487996198,0.887506229451781
0.6440532011290607,0.774116655668154,0.8424363648449933,50,20399,,,
,,,50,20399,0.6992618297227566,0.8091363405833325,0.8885605907326383
0.6187978054317731,0.7529907889573624,0.8425467296882913,51,20799,,,
,,,51,20799,0.7047486586262659,0.8134067588353635,0.8893892757730568
0.6520439572230607,0.7800850941066289,0.8483558884373418,52,21199,,,
,,,52,21199,0.7096860448652715,0.8173979983350251,0.8909203467852974
0.648460511670409,0.7772279435720499,0.8477643224928114,53,21599,,,
,,,53,21599,0.7126010808869663,0.8185564850243515,0.8943113366945021
0.6365161967680917,0.7691795477509475,0.8345804497047707,54,21999,,,
,,,54,21999,0.7102691890289123,0.8174206989653959,0.8922968104276496
0.6560438153047522,0.7830955925954085,0.8532822202753138,55,22399,,,
,,,55,22399,0.7139102238244605,0.8196667701959297,0.8942809276904145
0.6557081974879242,0.7830655282260169,0.8498051396122686,56,22799,,,
,,,56,22799,0.7178774468745488,0.8231861679995416,0.8961384885071073
0.6569145256069652,0.7836476510595257,0.852808991184941,57,23199,,,
,,,57,23199,0.7213088074270658,0.8255390910717344,0.8973944685157279
0.656424620562484,0.7840914841388241,0.849029830650047,58,23599,,,
,,,58,23599,0.7211976432955635,0.8256644433168407,0.8988666435220929
0.6536309136041003,0.7818503529933021,0.8447795408743399,59,23999,,,
,,,59,23999,0.7253796782135946,0.8284457427104839,0.899358754744034
0.6559692650218756,0.7834898761798323,0.8520871603930438,60,24399,,,
,,,60,24399,0.7280250751762196,0.8304546542295443,0.9007049831221628
0.655934228641639,0.7833798470516521,0.854135274887085,61,24799,,,
,,,61,24799,0.7267338835358552,0.8294857814314871,0.900367515807165
0.6466911547369304,0.7767598004796722,0.8470292091369629,62,25199,,,
,,,62,25199,0.7302026804260309,0.8319922450435977,0.9024103078969362
0.6634563441994803,0.7894639750119906,0.8529254348189742,63,25599,,,
,,,63,25599,0.7326868606554149,0.8342354811335626,0.902825916577387
0.6622773526481482,0.7881544647242256,0.8548110202506737,64,25999,,,
,,,64,25999,0.7366742769451847,0.8371317912309659,0.9036708330218446
0.6627827739300916,0.7888356114225721,0.8534960923371492,65,26399,,,
,,,65,26399,0.737488721074865,0.8378811396819508,0.9045287076272865
0.6608886411986056,0.7877754650301911,0.8511485011489303,66,26799,,,
,,,66,26799,0.7340822354487868,0.8345374689721587,0.9035439249367636
0.6548312159482611,0.783077737998241,0.8520044697655572,67,27199,,,
,,,67,27199,0.7384461091548984,0.8380563144299608,0.9061208995152219
0.6659631149686571,0.7910712392348982,0.8564776950412326,68,27599,,,
,,,68,27599,0.742793251517004,0.8407634242459494,0.9081879058796336
0.6621509940406097,0.7887692507726759,0.8525576856401231,69,27999,,,
,,,69,27999,0.7451691321037206,0.8432405457623525,0.9081125513517212
0.667938624862873,0.7926740092823092,0.8554713355170356,70,28399,,,
,,,70,28399,0.7437975567362214,0.8418380923371901,0.9085147527587185
0.661315193125582,0.7881594066058384,0.8526351946371573,71,28799,,,
,,,71,28799,0.7455813154734413,0.8430279175847996,0.9090061381690435
0.6696429190733308,0.7942707017861215,0.8586017997176559,72,29199,,,
,,,72,29199,0.7447146177241013,0.8423982116996338,0.9087283075777975
0.6669162707358114,0.792398416547919,0.853633001115587,73,29599,,,
,,,73,29599,0.7487805025412854,0.84525119602716,0.9101593864757633
0.6686150151096705,0.7935889351264072,0.8545043026959455,74,29999,,,
,,,74,29999,0.7522183486005444,0.8480364499881614,0.9104700701836576
0.6690290465688878,0.7939750774476153,0.8541212894298412,75,30399,,,
,,,75,30399,0.7506680343668617,0.8468900287545458,0.9119975272798141
0.6657487279955574,0.7913307683240504,0.8551468019132261,76,30799,,,
,,,76,30799,0.7496225083693274,0.8461123711011159,0.9108558238475596
0.6669207170651407,0.7924248118632482,0.8546288914150661,77,31199,,,
,,,77,31199,0.7538547132942954,0.8490999656254239,0.9117386368456614
0.6675648822339146,0.792788975993993,0.8543731300919144,78,31599,,,
,,,78,31599,0.7569136291003745,0.851224962213476,0.9137361734430699
0.6678798099261238,0.7931428117037169,0.8564690784171776,79,31999,,,
,,,79,31999,0.7550530350557301,0.8499294785910325,0.9135716609301603
0.6674195745072515,0.792477880840605,0.856488017682676,80,32399,,,
,,,80,32399,0.7560642941002649,0.8505399724304281,0.9140531163709129
0.6734557455961387,0.7972573650315885,0.8576728467588072,81,32799,,,
,,,81,32799,0.7581978621913512,0.8519053608537619,0.9151641912996283
0.6715217692417387,0.7957973532056312,0.8577739362363462,82,33199,,,
,,,82,33199,0.7566987229586218,0.8512076225592486,0.9137075108782992
0.6711070358023932,0.795620728743264,0.8576002297578035,83,33599,,,
,,,83,33599,0.7589341654830778,0.8526628850080638,0.9145850697140196
0.6705964272970799,0.7951435115807037,0.8548124648906567,84,33999,,,
,,,84,33999,0.7597777620899391,0.8533811987184665,0.9148566747252455
0.6732217610527104,0.796948175824171,0.8583293137726961,85,34399,,,
,,,85,34399,0.7599585943092568,0.8537848553623267,0.9148148921533681
0.6727878278469394,0.7967354451910929,0.8574208577473958,86,34799,,,
,,,86,34799,0.7586712624379642,0.852466478990691,0.9143909651545152
0.6711977927010564,0.7954830810130228,0.8572397655910916,87,35199,,,
,,,87,35199,0.7615445499503583,0.8545315613356939,0.9158188618482299
0.6728893771503782,0.7967699162253161,0.8569514786755598,88,35599,,,
,,,88,35599,0.7633342492291095,0.8558040896930608,0.9161884389742797
0.6745502598180746,0.7980428794721475,0.8580710993872749,89,35999,,,
,,,89,35999,0.7637191486588992,0.8564521311697405,0.9161160788259242
0.6738050174870951,0.7974917535496227,0.8572075419955784,90,36399,,,
,,,90,36399,0.7619729519531457,0.8544069936479695,0.9165195565773192
0.6717997752805959,0.7961229361330315,0.8567237571433738,91,36799,,,
,,,91,36799,0.7634259725620928,0.855779154852462,0.9171705573757517
0.6723064158596089,0.7963683918455111,0.8572420084917987,92,37199,,,
,,,92,37199,0.7609664216850671,0.8542153983329315,0.9148774634287433
0.6741363136177417,0.7977921409462603,0.8577323931234854,93,37599,,,
,,,93,37599,0.7634381777088237,0.8556793061342249,0.9166514621379617
0.674705146478132,0.7981419614817913,0.8583783626556396,94,37999,,,
,,,94,37999,0.7625565073526377,0.855264685597823,0.9163505260240682
0.6747091117384515,0.7982465515666712,0.8583156550372089,95,38399,,,
,,,95,38399,0.7633431043794748,0.8558582737452894,0.9160415171689873
0.6739562989496697,0.7975914398251625,0.8582027682551632,96,38799,,,
,,,96,38799,0.7623778542876187,0.8548296765424501,0.9162691313794497
0.6759974566633735,0.7991947037214262,0.8588441495542173,97,39199,,,
,,,97,39199,0.7624035602146921,0.8553268154918419,0.9159308551298296
0.6742472444155092,0.797874539518701,0.8581967442123978,98,39599,,,
,,,98,39599,0.7599146967206369,0.8532324660665087,0.9150625587899253
0.6734154714394476,0.7972652394395577,0.8575539588928223,99,39999,,,
,,,99,39999,0.7631516481944348,0.8552116486077928,0.9172603526784503
