val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
,,,45,18399,0.600417428334722,0.7319166831096914,0.8303953716386205
0.6102007467361774,0.7455760164899867,0.8244562979097719,46,18799,,,
,,,46,18799,0.6131005250043046,0.7418352706947563,0.8365516246383868
0.6031065389286179,0.7406692876081336,0.8149429444913511,47,19199,,,
,,,47,19199,0.6125182384502762,0.7414012537110102,0.8367262140667345
0.5989317209121114,0.7348969634300285,0.8212161417360659,48,19599,,,
,,,48,19599,0.6157336755463539,0.7444212245845718,0.8388310247765689
0.5918374985146949,0.7328580217321468,0.8022938516404894,49,19999,,,
,,,49,19999,0.62213995238364,0.7508355716263015,0.8381909027136473
0.6032087112439509,0.7408672841340148,0.8194719455860279,50,20399,,,
,,,50,20399,0.6177815687351476,0.7473751887603609,0.8359705975281803
0.6124502324578731,0.7487084803959585,0.8169913786428946,51,20799,,,
,,,51,20799,0.6283628698477521,0.7556891881292412,0.8436106886452951
0.6150869054884374,0.7502903283902209,0.819450639795374,52,21199,,,
,,,52,21199,0.6314853776129778,0.7584700600666953,0.8457271030287751
0.6097479518192364,0.7466077803096234,0.8222527009469491,53,21599,,,
,,,53,21599,0.6338670317746105,0.76032871049371,0.846848856565118
0.6095646869405091,0.7466814628712478,0.8222860283321805,54,21999,,,
,,,54,21999,0.6348868140080097,0.7608180221712052,0.8481120688758746
0.6209268394838365,0.7547460083637199,0.8261497568201136,55,22399,,,
,,,55,22399,0.6406958862468206,0.7654699353304356,0.8513972912271282
0.6225141014456987,0.7565708535645612,0.8267648873505768,56,22799,,,
,,,56,22799,0.6403849766358238,0.7651873761176303,0.8499793955129424
0.6183080424623564,0.7528978077101867,0.8286385854085286,57,23199,,,
,,,57,23199,0.6437226599193044,0.7685207641547647,0.8524996556329956
0.6299182913143673,0.7623757217889889,0.8280065112643772,58,23599,,,
,,,58,23599,0.6526535943812817,0.7759789123476832,0.8553702970813062
0.6229537042989552,0.7580303727054518,0.830581373638577,59,23999,,,
,,,59,23999,0.6553825351950289,0.7775940371915528,0.8578678334664431
0.6175694397022825,0.7529362789072778,0.8273491947739212,60,24399,,,
,,,60,24399,0.65356770714349,0.7757553119895245,0.8579289336034683
0.6321747558448855,0.764452200993029,0.8349863723472313,61,24799,,,
,,,61,24799,0.654965191600876,0.7771357780462245,0.859722110209849
0.6281340452981896,0.7612086605156863,0.8324323159677011,62,25199,,,
,,,62,25199,0.6536834340569692,0.7759534181315126,0.858141628656589
0.6368405572306877,0.768315316155344,0.8354776435428195,63,25599,,,
,,,63,25599,0.6579722808212877,0.7800021189781485,0.8593379388626321
0.6337176221265384,0.7663601253437571,0.8316530227661133,64,25999,,,
,,,64,25999,0.6616162209499681,0.7828131722967164,0.8616503944446936
0.6352290363251245,0.7675713282700305,0.8343752790380408,65,26399,,,
,,,65,26399,0.6642147848163775,0.7844751443794857,0.8634717786330962
0.6308060588377276,0.7634055824677325,0.829926437801785,66,26799,,,
,,,66,26799,0.6664354436099293,0.7867658431559987,0.8622363530688681
0.6347319724688243,0.7667355641421174,0.8333139967035365,67,27199,,,
,,,67,27199,0.6690615667939046,0.7882821307279376,0.8650880814161725
0.6401734469355962,0.7708183870117016,0.8374863712875932,68,27599,,,
,,,68,27599,0.6692330986995128,0.7884084796431288,0.8655017537064855
0.6427933519946979,0.7735756135914487,0.8363006114959717,69,27999,,,
,,,69,27999,0.6734954238225941,0.791870481935354,0.8669834390350971
0.6345112870102112,0.7677471004210228,0.8310411417925799,70,28399,,,
,,,70,28399,0.6690970646130399,0.7885834348167368,0.8649760367054787
0.6288928636296273,0.7628336372058556,0.8305649686742712,71,28799,,,
,,,71,28799,0.6765136790951818,0.7936601889082928,0.8704931580448846
0.6441303028254947,0.7738986029581095,0.8389148270642316,72,29199,,,
,,,72,29199,0.6731186604541698,0.7916655292326176,0.8673203342205084
0.6480911076018265,0.7775123564136598,0.8403509934743245,73,29599,,,
,,,73,29599,0.6761037039242838,0.7935913015282545,0.8700234069749847
0.6424630372271616,0.773219754817337,0.8395865793581362,74,29999,,,
,,,74,29999,0.6809510269608644,0.7972698909878391,0.8723054711750685
0.6446760940472933,0.7751828360414939,0.8369013274157489,75,30399,,,
,,,75,30399,0.6830648459630004,0.7985894525019672,0.8732302496830515
0.6490215155732482,0.7783555140936017,0.8410101025192825,76,30799,,,
,,,76,30799,0.6828746503628255,0.7987324634425971,0.8737179227718708
0.6481020779625157,0.7776967830475094,0.8405634809423376,77,31199,,,
,,,77,31199,0.6852787064191297,0.8007162651882329,0.8749051894940622
0.6456568952935042,0.7755220627457732,0.8403961005034271,78,31599,,,
,,,78,31599,0.686171200885468,0.8011487081248851,0.8744260141642701
0.6491875042519761,0.778620342614753,0.8398543746383101,79,31999,,,
,,,79,31999,0.6848807360183131,0.8003408611718027,0.8749154970085552
0.644671996733514,0.7749487612529835,0.8369255454451949,80,32399,,,
,,,80,32399,0.688757803712594,0.8032660687180937,0.8763494278875208
0.645656971143984,0.7758595501469895,0.8381618623380308,81,32799,,,
,,,81,32799,0.6912283441064094,0.805510635372762,0.8761445216373416
0.6519338443691283,0.7805882506936708,0.8429573906792535,82,33199,,,
,,,82,33199,0.692549058420362,0.8060548117028925,0.8780119801459135
0.6513405038832863,0.7801056452754804,0.8408626680020933,83,33599,,,
,,,83,33599,0.6901763964309904,0.8036781199857859,0.8769551175278124
0.6507921874980385,0.7797617506473862,0.8423709834063494,84,33999,,,
,,,84,33999,0.691887111189579,0.8054652182169684,0.8774457252117216
0.6502880121964396,0.7794977487872561,0.8387466907501221,85,34399,,,
,,,85,34399,0.6898003763269958,0.804332687748974,0.8766379707277192
0.6495795902721608,0.779031057980129,0.8411896740948712,86,34799,,,
,,,86,34799,0.6932309228548394,0.8066980575924533,0.8784723527511763
0.6516390583956534,0.7803902705467973,0.8443066155468976,87,35199,,,
,,,87,35199,0.6935554115061054,0.8067597563227995,0.8792013441071381
0.6513290733776502,0.7801795218019538,0.840807761086358,88,35599,,,
,,,88,35599,0.6969301332591632,0.8093108033623726,0.8793467625084384
0.6501725285133556,0.7794780159213128,0.8412789221163149,89,35999,,,
,,,89,35999,0.6943782323326596,0.8075854124455079,0.8788459104143077
0.651053988393935,0.7801262769336912,0.8427050625836408,90,36399,,,
,,,90,36399,0.6976013592795859,0.8101217566533574,0.8809443294403837
0.649997916181792,0.7791286804508396,0.8431291774467186,91,36799,,,
,,,91,36799,0.6996734120895454,0.8111144726594208,0.8825361528227132
0.6542252900695272,0.7824113440399112,0.8440922631157769,92,37199,,,
,,,92,37199,0.693107108120994,0.8062166782512961,0.8794588168157101
0.6504322853307061,0.779560390803229,0.8403325451744927,93,37599,,,
,,,93,37599,0.6938512156772341,0.8070064581211296,0.8792653727293689
0.6541146784734398,0.7822950165437335,0.8435639981870298,94,37999,,,
,,,94,37999,0.693518874835991,0.8064806226355242,0.8802497598619348
0.650199640200982,0.779379548261384,0.8420903258853488,95,38399,,,
,,,95,38399,0.6945968804263938,0.8077104480664521,0.8798060036290294
0.6536979208751474,0.7818511422759209,0.8441147009531657,96,38799,,,
,,,96,38799,0.6973499247389643,0.8095237635789766,0.8790956517590118
0.6526224309763706,0.7810960323781666,0.8429492738511827,97,39199,,,
,,,97,39199,0.69592958683765,0.8086752472816268,0.8792341786918761
0.6547638120581407,0.7827354581317002,0.8449043768423575,98,39599,,,
,,,98,39599,0.697003877770535,0.8094859764982452,0.8803507669217455
0.6557615608505882,0.783412307531071,0.845519369619864,99,39999,,,
,,,99,39999,0.6982217752913378,0.8098566830746439,0.8836476480479764
